"llid","shape_class","shape_offset"
17870,"convex",-20.9090909090909
17910,"concave",3.8571428571429
18232,"convex",-1.21951219512195
18242,"convex",-31.2793296089386
18348,"convex",-28.0769230769231
18363,"convex",-4.88235294117645
18395,"concave",11
18421,"convex",-11
18558,"concave",9.18032786885244
18979,"convex",-10.6315789473684
18987,"concave",28.8571428571429
18988,"convex",-21
18995,"concave",8.44444444444445
19002,"concave",35.4444444444444
19013,"convex",-29.4285714285714
19016,"concave",7.23076923076925
19035,"concave",21.8571428571429
19195,"convex",-9.6190476190476
19306,"convex",-17.9411764705882
19307,"convex",-16.5747126436782
19315,"convex",-1.7042253521127
19322,"convex",-19.5151515151515
19410,"convex",-40
19419,"convex",-37.7843137254902
19421,"convex",-32.0196078431373
19424,"convex",-6.1538461538462
19432,"convex",-28.4848484848485
19494,"convex",-13.7272727272727
20012,"convex",-12.3333333333333
20025,"concave",29
20042,"convex",-39.3333333333333
20300,"convex",-6.6315789473684
20349,"convex",-44.6666666666667
20376,"convex",-12.8888888888889
20471,"convex",-45
20472,"convex",-5.4444444444444
20480,"convex",-31.8695652173913
20493,"convex",-27.6486486486487
20496,"convex",-25
20776,"convex",-9.4246575342466
21017,"convex",-9.5050505050505
21038,"convex",-23.5454545454545
21051,"convex",-13.4285714285714
21110,"concave",38.4444444444444
21113,"concave",21.0588235294118
21411,"convex",-2.1111111111111
21543,"neither",0
21546,"concave",33.3333333333333
21549,"convex",-46.8461538461539
21556,"convex",-40
21558,"convex",-60.2244897959184
21559,"convex",-37.25
21569,"convex",-23
21588,"concave",27
21595,"convex",-37
21597,"convex",-22
21775,"concave",12.6666666666667
21899,"concave",7.7142857142857
22108,"convex",-27.9433962264151
22118,"convex",-58.6666666666667
22140,"convex",-31.199203187251
22163,"concave",12.1481481481481
22173,"convex",-15.3225806451613
22182,"convex",-28.4587155963303
22196,"convex",-14.0204081632653
22229,"convex",-5.38095238095235
22456,"convex",-18.5151515151515
22501,"convex",-32.0204081632653
22578,"convex",-15.1034482758621
22626,"convex",-40
22629,"convex",-36.25
22634,"convex",-52.8461538461539
22652,"concave",6.1578947368421
22658,"convex",-27.4848484848485
22660,"convex",-43.5714285714286
22677,"convex",-47
22682,"convex",-4
22704,"convex",-4
22705,"concave",2.1666666666667
22724,"concave",17
22870,"concave",1.4848484848485
22949,"convex",-4.5151515151515
23201,"convex",-31.7241379310344
23233,"convex",-18.6315789473684
23234,"convex",-1.8518518518519
23249,"convex",-18.8518518518519
23286,"concave",11.3870967741936
23419,"concave",27
23618,"convex",-35.3333333333333
23741,"neither",0
23742,"convex",-16
23748,"convex",-35.1538461538462
23750,"neither",0
23757,"convex",-25.1739130434783
23761,"concave",15.5384615384615
23769,"convex",-39.6666666666667
23773,"convex",-42.1739130434783
23774,"concave",8.8235294117647
23776,"convex",-32.8571428571428
23781,"convex",-4
23783,"convex",-21
23963,"convex",-0.351351351351354
24311,"convex",-18.2820512820513
24324,"convex",-18.6493506493507
24352,"convex",-26.8771929824562
24367,"convex",-26.8196721311476
24400,"convex",-13.1428571428571
24519,"concave",16.0909090909091
24663,"convex",-24.7462686567164
24673,"concave",7.5714285714286
24762,"neither",0
24765,"convex",-30.3571428571429
24772,"neither",0
24781,"convex",-46.3636363636363
24783,"concave",10
24785,"convex",-6.0588235294118
24794,"convex",-5.3333333333333
24825,"convex",-19
24831,"convex",-5
24973,"convex",-44.1428571428571
25315,"concave",11.0588235294118
25348,"convex",-32.4285714285714
25351,"convex",-20.3333333333333
25391,"concave",17.8260869565217
25814,"convex",-23.0588235294118
25817,"convex",-39
25818,"convex",-18
25820,"concave",33.3333333333333
25821,"concave",9.5555555555556
25824,"convex",-42.0169491525424
25832,"convex",-42.8297872340425
25833,"convex",-44.9090909090909
25835,"convex",-34.6153846153846
25837,"convex",-27.1538461538462
25839,"convex",-40
26064,"convex",-31
26167,"convex",-17
26374,"convex",-3.76923076923075
26422,"convex",-7.5151515151515
26423,"concave",23.4444444444444
26424,"convex",-35.8771929824562
26427,"concave",6.6666666666667
26441,"convex",-9.68493150684935
26847,"neither",0
26850,"convex",-30.5454545454545
26859,"convex",-16.5454545454545
26867,"neither",0
26870,"convex",-28.7272727272727
26871,"convex",-33.3684210526315
26873,"convex",-7.3333333333333
26879,"convex",-59.2352941176471
26881,"convex",-27.7179487179488
26883,"convex",-33.6486486486487
26885,"convex",-63.1578947368421
26886,"concave",5
26888,"convex",-24
26919,"concave",20.6486486486487
26932,"concave",23
27054,"concave",0.0588235294117538
27057,"concave",5.4545454545455
27065,"concave",17.3684210526316
27157,"convex",-1
27383,"convex",-45.6666666666667
27401,"convex",-18.7241379310344
27405,"concave",9.7179487179487
27410,"concave",3.0909090909091
27432,"convex",-11.2820512820513
27700,"convex",-27.6315789473684
27757,"convex",-14
27830,"convex",-34.8139534883721
27835,"convex",-39.1538461538462
27852,"convex",-40
27859,"convex",-8.8571428571429
27864,"convex",-19.6190476190476
27870,"convex",-0.4444444444444
28018,"convex",-14.9411764705882
28076,"convex",-11
28366,"concave",23.4545454545455
28380,"convex",-23.1466275659824
28391,"concave",1.64864864864865
28395,"convex",-28.4950495049505
28397,"concave",6.8571428571429
28433,"convex",-13.8461538461539
28465,"convex",-22.1739130434783
28733,"convex",-38.3809523809524
28740,"convex",-29.561797752809
28865,"convex",-10
28871,"convex",-34.5454545454545
28894,"concave",8.33333333333335
28900,"convex",-24.8518518518519
28911,"convex",-15.7777777777778
29480,"concave",3.5798319327731
29483,"concave",2.3870967741936
29505,"convex",-17.219512195122
29507,"concave",28.8571428571429
29516,"concave",19.4444444444444
29635,"convex",-65.6666666666667
29795,"convex",-2.1627906976744
29798,"concave",10.6486486486486
29812,"concave",1.3333333333333
29905,"neither",0
29908,"convex",-4.8571428571429
29924,"convex",-14.6190476190476
29928,"concave",1.33333333333335
29956,"convex",-10.4545454545455
29959,"convex",-26.3333333333333
29960,"convex",-30.7659574468085
29970,"convex",-14.2987012987013
29975,"convex",-2.75
29980,"concave",11
30480,"concave",6.2063492063492
30483,"convex",-51.1428571428571
30484,"convex",-38.6024096385542
30505,"convex",-28.8771929824562
30526,"convex",-42.063829787234
30544,"convex",-10.1111111111111
30559,"convex",-28
30834,"convex",-36.9090909090909
30904,"concave",4
30983,"convex",-25.7241379310344
30984,"convex",-29.3513513513514
30995,"convex",-18.6190476190476
31001,"convex",-8.38709677419349
31011,"concave",14
31030,"concave",3
31060,"convex",-27
31074,"concave",46
31231,"convex",-20
31567,"convex",-42.7241379310344
31569,"convex",-15.4672897196262
31577,"neither",0
31580,"convex",-5.4504504504505
31609,"convex",-28.7241379310344
31614,"concave",9
31636,"convex",-7
31659,"concave",24.8571428571429
31808,"concave",24
31938,"convex",-2.38095238095235
31954,"convex",-0.847457627118601
31964,"concave",0.631578947368403
32057,"convex",-10
32063,"convex",-29.8571428571428
32064,"convex",-2.55555555555555
32066,"convex",-38.781512605042
32069,"convex",-24.5454545454545
32079,"convex",-27.6315789473684
32105,"convex",-16
32153,"convex",-33
32364,"convex",-15
32582,"convex",-23.063829787234
32606,"convex",-13.7936507936508
32609,"convex",-0.1111111111111
32617,"convex",-11.5555555555556
32670,"concave",38.8571428571429
32672,"neither",0
33040,"convex",-40
33045,"convex",-31
33051,"convex",-21.8181818181818
33060,"convex",-18.7241379310344
33063,"convex",-40
33076,"convex",-6.5454545454545
33099,"concave",2
33127,"concave",17
33244,"concave",3.6666666666667
33326,"convex",-24
33602,"convex",-35.7462686567164
33613,"convex",-16.8518518518519
33640,"convex",-31.3809523809524
33649,"convex",-34
33689,"concave",32.4545454545455
33955,"convex",-26.7246376811595
34083,"convex",-13.4545454545455
34086,"convex",-31.1538461538462
34092,"convex",-11.4444444444444
34093,"convex",-12.1428571428571
34143,"convex",-4
34164,"convex",-26
34165,"convex",-5
34448,"convex",-12.5925925925926
34613,"concave",7.5714285714286
34618,"convex",-28.6329113924051
34639,"convex",-35.7936507936508
34662,"convex",-18
34663,"convex",-3.40000000000001
34749,"convex",-37.1739130434783
34835,"concave",18.8571428571429
34974,"convex",-9.5151515151515
34988,"convex",-32
34991,"convex",-18.3513513513514
35000,"convex",-11.2820512820513
35005,"convex",-35.8474576271186
35015,"convex",-18.5376344086021
35119,"convex",-36.8421052631579
35125,"convex",-13.4848484848485
35128,"convex",-0.857142857142847
35136,"concave",33.3333333333333
35138,"convex",-44.0975609756098
35142,"convex",-21.4444444444444
35144,"convex",-8
35185,"concave",2
35423,"convex",-16.2857142857142
35429,"convex",-19.7857142857143
35695,"concave",13
35744,"convex",-24
35759,"convex",-16.2820512820513
36040,"concave",0.148148148148103
36148,"convex",-7.35135135135135
36154,"convex",-33.3809523809524
36164,"convex",-47.8235294117647
36167,"convex",-51.2173913043478
36178,"convex",-28
36180,"convex",-31.5151515151515
36191,"convex",-40
36200,"convex",-27.3513513513513
36205,"convex",-15
36223,"convex",-24.6129032258064
36239,"concave",25
36525,"convex",-33
36723,"convex",-9.5151515151515
36724,"concave",1.5714285714286
36735,"concave",18
36738,"convex",-21.6493506493507
36762,"convex",-46.9411764705882
36783,"convex",-37.0204081632653
36803,"convex",-17.4285714285714
36870,"convex",-9
37109,"convex",-37.8518518518519
37242,"convex",-33.0612244897959
37245,"convex",-40
37256,"convex",-24.3636363636364
37260,"convex",-8.2727272727273
37261,"convex",-40
37265,"convex",-27.4285714285714
37267,"convex",-30.8260869565217
37270,"convex",-9.0588235294118
37484,"convex",-11.3917525773196
37830,"convex",-3.94117647058825
37848,"concave",6.5714285714286
37922,"convex",-8.1428571428571
37958,"concave",7.15384615384615
38157,"concave",8.3870967741936
38199,"concave",15.1538461538461
38307,"convex",-10
38312,"convex",-36.7241379310344
38318,"convex",-8.4848484848485
38328,"convex",-23.6190476190476
38330,"convex",-20
38349,"neither",0
38595,"convex",-9
38846,"convex",-29.1627906976744
38865,"convex",-4.5050505050505
38904,"convex",-19.0204081632653
39040,"neither",0
39384,"convex",-10
39391,"convex",-40
39392,"convex",-32.4545454545455
39401,"convex",-17.1538461538462
39407,"convex",-13.936170212766
39452,"convex",-17
39455,"concave",8
39692,"neither",0
39698,"convex",-5
39734,"concave",20
39951,"convex",-13.9803921568627
39964,"convex",-28.6493506493507
40447,"convex",-47
40453,"concave",0.380952380952401
40454,"convex",-40
40456,"convex",-8.85714285714285
40465,"convex",-4.94117647058825
40467,"convex",-27
40481,"convex",-27.8461538461538
40534,"convex",-15
41002,"convex",-14.4761904761905
41014,"convex",-34.6024096385542
41053,"convex",-4.2820512820513
41066,"convex",-37.9411764705882
41151,"convex",-20.2820512820513
41352,"concave",10.3870967741936
41406,"convex",-34.4424778761062
41411,"convex",-12.5151515151515
41513,"convex",-14.21768707483
41520,"concave",5.14285714285715
41524,"convex",-17.3809523809524
41549,"convex",-21
41552,"convex",-27.6190476190476
41567,"convex",-17
41629,"convex",-19
41637,"convex",-2
41768,"concave",3.3870967741936
41897,"convex",-30
42141,"convex",-36.219512195122
42145,"concave",8.44444444444445
42197,"convex",-11.7692307692307
42208,"concave",45.6666666666667
42264,"concave",20.8571428571429
42608,"convex",-17.4444444444444
42619,"convex",-19
42620,"convex",-35.060606060606
42634,"convex",-29.4117647058824
42647,"convex",-4
42833,"convex",-6.38095238095235
43170,"convex",-34.7692307692307
43198,"convex",-11.8196721311476
43210,"convex",-15.6024096385542
43215,"concave",2.44444444444445
43220,"convex",-39.8474576271186
43496,"convex",-3.8518518518519
43642,"convex",-40
43651,"convex",-21.8181818181818
43653,"convex",-20.9411764705882
43654,"convex",-44.2222222222222
43655,"convex",-18.6486486486487
43661,"convex",-44.1111111111111
43663,"neither",0
43920,"convex",-14.1538461538462
44274,"convex",-14.8461538461539
44280,"convex",-17.3333333333333
44675,"convex",-34.5714285714286
44676,"convex",-40
44677,"convex",-12.0588235294118
44678,"convex",-12
44684,"convex",-40
44699,"convex",-40
44740,"convex",-44.1428571428571
44762,"convex",-30
44866,"concave",5.64864864864865
44889,"convex",-20.1739130434783
45221,"convex",-39.1111111111111
45227,"convex",-0.351351351351354
45233,"convex",-14.5151515151515
45295,"convex",-35.219512195122
45542,"convex",-4.5151515151515
45651,"convex",-21.4545454545455
45654,"convex",-55.5
45658,"convex",-55.2857142857143
45666,"neither",0
45668,"concave",10.6315789473685
45669,"convex",-18.1739130434783
45691,"convex",-13
45714,"convex",-6
45732,"concave",5.6666666666667
46243,"convex",-36.5050505050505
46246,"convex",-26.8196721311476
46268,"concave",4.0909090909091
46577,"convex",-42.7936507936508
46637,"convex",-10.4782608695652
46684,"convex",-10
46691,"convex",-35.4545454545455
46697,"convex",-28.3414634146341
46707,"convex",-30.2758620689655
46717,"concave",2.7142857142857
46735,"concave",2
47231,"convex",-0.769230769230745
47250,"convex",-7.2820512820513
47258,"convex",-10.4285714285714
47286,"convex",-12.1111111111111
47738,"convex",-21.5327102803738
47740,"convex",-10
47749,"convex",-46.1538461538462
47750,"convex",-18.1538461538462
47772,"convex",-15
47977,"convex",-24.9615384615385
48362,"convex",-40.3513513513514
48431,"convex",-19.7241379310344
48634,"concave",2.4848484848485
48791,"convex",-6.45454545454545
48795,"convex",-14.6666666666667
48796,"convex",-38.8571428571428
48800,"convex",-7.55555555555555
48805,"neither",0
48811,"convex",-9.35135135135135
48828,"convex",-19.6486486486486
49121,"convex",-8.8771929824561
49345,"convex",-2.8518518518519
49359,"convex",-29.6849315068494
49367,"concave",4.4545454545455
49372,"concave",0.857142857142897
49687,"convex",-39.7246376811595
49704,"concave",18.1228070175438
49705,"convex",-47.4201680672269
49800,"neither",0
49801,"convex",-11.9230769230769
49802,"convex",-22.6666666666667
49803,"convex",-38
49810,"convex",-32.1481481481482
49811,"convex",-26.969696969697
49820,"convex",-19
49825,"neither",0
49826,"concave",30.1428571428572
49831,"convex",-19.8888888888889
49832,"concave",4.7241379310345
49850,"convex",-9.66666666666665
49854,"convex",-17.6875
49880,"concave",5
50426,"convex",-24.219512195122
50464,"concave",36.8571428571429
50581,"concave",28.8571428571429
50864,"convex",-11.5555555555556
50865,"neither",0
50869,"convex",-3.1428571428571
50873,"convex",-7
50878,"neither",0
50885,"convex",-40
50890,"convex",-16.6666666666667
50894,"convex",-5.4615384615385
50899,"convex",-32
50901,"convex",-5.36842105263155
50905,"convex",-31.2258064516129
50911,"convex",-6
50916,"convex",-22
50932,"convex",-7.7936507936508
50942,"convex",-34
50957,"concave",3.3333333333333
51187,"convex",-17
51242,"convex",-12.3513513513513
51447,"convex",-0.769230769230745
51459,"convex",-30.5494505494505
51461,"convex",-50.6666666666667
51486,"convex",-30.3333333333333
51524,"neither",0
51769,"concave",5.27586206896555
51809,"concave",4.1525423728814
51854,"concave",5
51925,"convex",-50.7567567567568
51938,"neither",0
51940,"convex",-40
51941,"convex",-29.0588235294118
51944,"convex",-10.3636363636364
51984,"concave",5
52146,"concave",13.1538461538461
52157,"convex",-25.4950495049505
52252,"convex",-37.7692307692307
52293,"convex",-10
52522,"convex",-6.55555555555555
52527,"convex",-31.5263157894737
52686,"convex",-4
52829,"convex",-8.5151515151515
52859,"convex",-44.5454545454545
52871,"convex",-17.4854368932039
53011,"neither",0
53012,"convex",-10
53020,"convex",-10
53021,"convex",-17.3333333333333
53028,"convex",-28.0612244897959
53032,"convex",-22
53061,"concave",30
53074,"convex",-8.8518518518519
53330,"convex",-9
53334,"convex",-26.3076923076923
53561,"convex",-23.6493506493507
53588,"convex",-11.8518518518519
53589,"convex",-10.5151515151515
53606,"convex",-27.7692307692307
53607,"convex",-16.219512195122
54037,"convex",-2.85714285714285
54039,"convex",-40
54045,"convex",-20.3513513513514
54046,"convex",-30.4545454545455
54049,"neither",0
54056,"convex",-9.85714285714285
54057,"convex",-5
54074,"convex",-3
54240,"convex",-21.063829787234
54611,"convex",-6.063829787234
54660,"concave",9.6666666666667
54729,"concave",29.4444444444444
54960,"convex",-26.2820512820513
55039,"convex",-29
55070,"convex",-13.7037037037038
55093,"convex",-8
55117,"convex",-12
55513,"convex",-43.7241379310344
55548,"convex",-17.2820512820513
55551,"concave",16.8260869565217
55584,"convex",-26.063829787234
55592,"convex",-47.7241379310344
55609,"concave",44.8260869565217
55898,"concave",15.8260869565217
55904,"concave",15.6190476190476
55910,"convex",-10.9803921568627
55927,"convex",-30.6666666666667
56028,"neither",0
56030,"convex",-10
56034,"convex",-11.1612903225806
56047,"convex",-38.8571428571428
56049,"convex",-8.8888888888889
56061,"convex",-21.6875
56063,"convex",-40
56101,"convex",-11.8461538461539
56116,"concave",22
56600,"concave",6.2537313432836
56631,"concave",6.8888888888889
56645,"convex",-15.1739130434783
56904,"concave",22.4444444444444
56929,"convex",-9.72413793103445
57042,"neither",0
57046,"convex",-6.5116279069767
57061,"convex",-3
57073,"convex",-39.5454545454545
57088,"convex",-2
57133,"convex",-16.5151515151515
57275,"convex",-39
57287,"concave",6.7179487179487
57622,"concave",1.3870967741936
57633,"convex",-39.8518518518519
57634,"concave",7.8888888888889
57641,"concave",20.4444444444444
57656,"convex",-15.6315789473684
57671,"convex",-34.1111111111111
57689,"convex",-31.8381877022654
57693,"convex",-27.9411764705882
57961,"convex",-23
58091,"convex",-10
58095,"convex",-8.14814814814815
58102,"neither",0
58105,"convex",-26
58108,"convex",-6.0588235294118
58115,"convex",-29.4615384615385
58118,"concave",3.8461538461538
58123,"convex",-3.55555555555555
58125,"convex",-15.8275862068966
58207,"convex",-21
58208,"convex",-27.4776119402985
58332,"convex",-17
58430,"convex",-20
58431,"convex",-22
58641,"convex",-15.4761904761905
58661,"convex",-20
58718,"convex",-2.3333333333333
58763,"convex",-47.1739130434783
59046,"concave",6.4848484848485
59054,"convex",-12.7246376811595
59156,"convex",-40
59166,"convex",-28.75
59170,"convex",-29.3333333333333
59175,"convex",-2.66666666666665
59185,"convex",-52.1428571428571
59498,"convex",-9.8518518518519
59506,"convex",-6
59579,"concave",5.8571428571429
59708,"convex",-24.5263157894737
59714,"concave",30.4444444444444
59717,"convex",-16.5151515151515
59768,"concave",14.8888888888889
59770,"convex",-49.3809523809524
59786,"convex",-41.3809523809524
59799,"convex",-48.063829787234
60152,"convex",-10
60156,"convex",-19.4444444444444
60158,"concave",14.4545454545455
60167,"convex",-40.8571428571428
60169,"convex",-23.063829787234
60174,"convex",-39.8571428571429
60175,"convex",-1
60188,"concave",3.57142857142856
60199,"convex",-9
60359,"convex",-34.6315789473684
60674,"convex",-33.6849315068494
60727,"concave",7.3333333333333
60737,"convex",-8.1111111111111
60740,"convex",-36.063829787234
60753,"convex",-13.1739130434783
61012,"convex",-22.5454545454545
61072,"convex",-27.8771929824562
61099,"convex",-9.3333333333333
61174,"concave",33.3333333333333
61176,"convex",-6.6315789473684
61179,"neither",0
61185,"concave",14.5454545454545
61187,"convex",-11.3333333333333
61195,"convex",-29.7241379310344
61196,"convex",-40
61198,"convex",-25
61233,"convex",-21
61294,"convex",-8.1739130434783
61741,"convex",-19.4285714285714
61751,"convex",-41.3809523809524
62186,"convex",-28.3809523809524
62190,"convex",-16.1739130434783
62193,"convex",-40.5454545454545
62199,"convex",-0.4444444444444
62200,"convex",-41
62203,"neither",0
62251,"convex",-19.1914893617021
62425,"convex",-41.8518518518519
62522,"convex",-25
62555,"concave",0.1666666666667
62565,"convex",-5
62796,"convex",-12.5555555555556
62800,"convex",-22.7042253521127
62818,"convex",-26.3809523809524
62988,"concave",12.3333333333333
63121,"convex",-36.8771929824562
63122,"concave",11.6190476190476
63172,"convex",-13.6493506493507
63186,"convex",-25.7042253521127
63292,"convex",-40
63293,"convex",-11.8571428571428
63296,"convex",-29.3333333333333
63310,"convex",-37.7567567567568
63336,"convex",-34.7692307692308
63338,"convex",-15
63622,"convex",-20.3684210526316
63874,"concave",6.936170212766
63876,"concave",21.4444444444444
63893,"convex",-24.7462686567164
63894,"convex",-2.8518518518519
63895,"convex",-40.8518518518519
63912,"concave",12.4848484848485
64166,"convex",-19.9411764705882
64315,"convex",-23.8571428571429
64323,"convex",-40.6190476190476
64328,"convex",-36.7142857142857
64545,"convex",-15.1428571428571
64909,"convex",-9.8518518518519
64940,"convex",-10.1739130434783
64981,"concave",7
65370,"convex",-26
65374,"convex",-21.4444444444444
65379,"convex",-10
65387,"convex",-36.7179487179488
65390,"convex",-49.3809523809524
65393,"convex",-40.3513513513514
65399,"convex",-14.3809523809524
65402,"convex",-31
65421,"convex",-31
65645,"convex",-14
65671,"convex",-8
65702,"convex",-3
65913,"convex",-35.6129032258064
65915,"convex",-30.9803921568627
65917,"convex",-12.9411764705882
65932,"convex",-37.8518518518519
65957,"convex",-8.55555555555555
65971,"concave",11
65989,"convex",-43.063829787234
66001,"convex",-21.6024096385542
66005,"convex",-10.9411764705882
66303,"convex",-36.7241379310344
66391,"concave",6.9411764705882
66405,"convex",-40
66407,"convex",-13.780487804878
66408,"concave",12.5454545454545
66414,"convex",-17
66421,"convex",-8
66444,"convex",-13
66482,"convex",-21.8235294117647
66615,"convex",-23.8518518518519
66641,"convex",-9
66745,"convex",-18.3513513513513
66981,"concave",11.4848484848485
67016,"convex",-23.7042253521127
67017,"convex",-18.8518518518519
67279,"concave",13.0588235294118
67294,"convex",-41.5882352941177
67308,"concave",2.0196078431373
67324,"convex",-33.2262443438914
67446,"convex",-40
67453,"concave",25
67456,"convex",-33.1428571428571
67458,"convex",-31.1428571428571
67464,"convex",-42.5757575757575
67465,"convex",-22.6666666666667
67470,"convex",-21.4615384615385
67499,"convex",-13
67985,"concave",15.3333333333333
67992,"convex",-12.7936507936508
68062,"convex",-38.3513513513514
68090,"convex",-46.6315789473684
68331,"convex",-40.3703703703704
68446,"concave",33.3333333333333
68449,"convex",-5.0588235294118
68450,"convex",-38
68459,"convex",-40
68465,"convex",-64.9036144578313
68468,"convex",-47.5454545454545
68471,"convex",-10
68485,"concave",1
68704,"concave",3
68980,"concave",3.3684210526316
69004,"convex",-26.4285714285714
69085,"convex",-37.7241379310344
69086,"convex",-10.4285714285714
69294,"concave",14.6190476190476
69333,"concave",3.936170212766
69449,"convex",-13.3793103448276
69457,"convex",-23.6486486486487
69462,"convex",-40
69464,"convex",-15.6190476190476
69489,"convex",-12
69490,"convex",-29.0416666666667
69494,"concave",20
69499,"concave",5
69510,"concave",7
69529,"convex",-0.5154639175258
69534,"convex",-1
70034,"concave",3.8260869565217
70053,"concave",2.0909090909091
70064,"convex",-37.7241379310344
70098,"concave",12
70351,"convex",-29.7042253521127
70357,"convex",-10.8196721311476
70474,"neither",0
70476,"convex",-32.5454545454545
70478,"convex",-34
70486,"convex",-21.1739130434783
70488,"convex",-42.5873015873016
70494,"concave",33.3333333333333
70496,"convex",-15.4444444444444
70529,"convex",-19.8260869565217
70538,"convex",-6
70545,"convex",-24.25
70547,"convex",-9.8235294117647
70679,"concave",2.44444444444445
70726,"convex",-20.8771929824561
71016,"convex",-28.0204081632653
71026,"convex",-6.1111111111111
71058,"convex",-7.4285714285714
71080,"convex",-25.7241379310344
71100,"convex",-11.3513513513514
71333,"concave",28.0588235294118
71421,"convex",-10.780487804878
71485,"neither",0
71489,"convex",-15.5555555555556
71493,"convex",-25
71497,"concave",4.15384615384615
71507,"convex",-40
71508,"convex",-27.1052631578947
71509,"convex",-39.1538461538462
71511,"convex",-8
71532,"convex",-28
71675,"convex",-43.6315789473684
71784,"convex",-9
72025,"convex",-12.7042253521127
72051,"concave",5.64864864864865
72210,"concave",3
72329,"convex",-10.5151515151515
72398,"convex",-8
72453,"convex",-1.6666666666667
72490,"convex",-25.7272727272727
72513,"convex",-45.1428571428571
72516,"convex",-15.5714285714286
72519,"convex",-31.8235294117647
72521,"convex",-23.6190476190476
72568,"convex",-26.5454545454545
73448,"convex",-8
73542,"convex",-19.8771929824562
73546,"convex",-29.219512195122
73632,"concave",17
73633,"convex",-16
73818,"convex",-30
74133,"concave",2.8260869565217
74139,"concave",14
74155,"convex",-30.9803921568627
74160,"convex",-8.9803921568627
74173,"convex",-2.87719298245615
74219,"convex",-11.9090909090909
74438,"convex",-34.3267973856209
74470,"convex",-38.7692307692307
74584,"convex",-45.5555555555556
74585,"convex",-32.1428571428571
74597,"convex",-22.4782608695652
74619,"convex",-39
74652,"convex",-68.4285714285714
74666,"convex",-16
74848,"convex",-37.7272727272727
75192,"convex",-40.3513513513514
75208,"concave",12.4848484848485
75232,"concave",26.8571428571429
75529,"convex",-15.0204081632653
75662,"neither",0
75665,"convex",-34.7857142857142
75666,"convex",-31
75667,"convex",-10.4545454545455
75673,"convex",-27.6666666666667
75674,"convex",-9.4285714285714
75694,"convex",-25.8888888888889
75728,"convex",-30
75934,"concave",15
76003,"convex",-1
76042,"convex",-24
76190,"convex",-22.5151515151515
76233,"convex",-27
76238,"convex",-23.8771929824562
76241,"convex",-16.6315789473684
76244,"convex",-6.063829787234
76267,"convex",-20.5454545454545
76635,"convex",-13.8771929824561
76705,"convex",-35.1739130434783
76709,"convex",-51.8421052631579
76714,"convex",-26.0588235294118
76719,"convex",-10
76745,"convex",-3
76790,"convex",-12
76795,"convex",-32.7307692307693
76798,"concave",5
77010,"concave",22
77280,"convex",-20.1739130434783
77306,"convex",-46.3333333333333
77336,"concave",22.8571428571429
77359,"concave",7
77610,"convex",-13.7241379310344
77761,"convex",-40
77767,"convex",-29.1176470588235
77768,"convex",-41.1428571428571
77769,"convex",-49.1428571428571
77771,"convex",-56.1428571428571
77782,"convex",-8
77784,"convex",-12
77786,"convex",-40
77796,"convex",-46
77800,"concave",15
78004,"concave",10
78092,"convex",-16
78124,"convex",-10
78348,"convex",-19
78350,"convex",-19.3333333333333
78374,"convex",-44.7462686567164
78399,"convex",-31.8474576271186
78407,"convex",-25.2820512820513
78421,"convex",-39.1739130434783
78434,"concave",18.6666666666667
78669,"convex",-40.0204081632653
78680,"concave",24.1538461538461
78721,"convex",-1.1111111111111
78748,"concave",3.6666666666667
78762,"convex",-27.6024096385542
78874,"convex",-10
78878,"convex",-40
78887,"concave",1.8461538461538
78892,"convex",-21
78897,"convex",-26
78956,"concave",1.4444444444444
79167,"convex",-4
79412,"convex",-30.6493506493507
79429,"convex",-17.1739130434783
79441,"convex",-12.1111111111111
79451,"convex",-0.877192982456151
79457,"convex",-43.6329113924051
79461,"convex",-26.1111111111111
79503,"convex",-16.0204081632653
79544,"convex",-51.5555555555556
79761,"convex",-7.4285714285714
79789,"convex",-30.9803921568627
79876,"convex",-27.1228070175439
79878,"convex",-40
79879,"neither",0
79880,"concave",33.3333333333333
79887,"convex",-37.4102564102564
79898,"convex",-60.7843137254902
79899,"convex",-23.4848484848485
79901,"convex",-27.1481481481482
79912,"convex",-29.7179487179488
79915,"convex",-1.45454545454545
79983,"convex",-19
79984,"convex",-15
80252,"convex",-21.8518518518519
80490,"convex",-1.1739130434783
80500,"convex",-29.8518518518519
80526,"concave",17.3333333333333
80553,"concave",12.0588235294118
80654,"convex",-14.3684210526316
80769,"convex",-22.7042253521127
80833,"concave",19.0566037735849
80905,"concave",13.5454545454545
80907,"convex",-15.5217391304348
80909,"convex",-10.1481481481482
80910,"convex",-16.8518518518519
80920,"convex",-44.6666666666667
80932,"convex",-26.3333333333333
80978,"convex",-5.4444444444444
80980,"concave",7
81120,"convex",-20.9803921568627
81123,"convex",-31.4672897196262
81133,"convex",-9.1111111111111
81201,"convex",-27
81475,"concave",4.1481481481481
81594,"convex",-10.3809523809524
81822,"concave",2.3870967741936
81970,"convex",-56.1428571428571
81983,"convex",-43.1739130434783
81991,"convex",-21.1538461538462
82005,"convex",-18.8979591836735
82020,"concave",16
82034,"concave",9
82038,"convex",-16.9411764705882
82515,"concave",21.3684210526316
82539,"concave",1.2957746478873
82555,"convex",-36.8771929824562
82562,"convex",-10.8518518518519
82575,"concave",2.0909090909091
82594,"convex",-43.3333333333333
82605,"convex",-19
82860,"convex",-20.5882352941177
