"lagoslakeid","lake_maxdepth_m","maxdepth_true_true","maxdepth_true_false","maxdepth_false_true","maxdepth_false_false","inlake_slope","slope_mean","dist_deepest","dist_viscenter","reservoir_class","shape_class","lake_perimeter_m","lake_islandarea_ha","lake_elevation_m","lake_waterarea_ha","lake_shorelinedevfactor","ws_lake_arearatio","hu4_zoneid"
"6086",21.3349588540079,72.4841446934588,66.9936294444189,7.1507591216961,6.60910477555016,0.350137172339137,0.0357445319672146,207.016422190249,264.04542712067,"Res","convex",11862.1,11.216,381.5,129.067,2.945,5.792,"hu4_7"
"137413",21.3349590301514,22.8021559515081,37.5283989848636,11.7889153783016,19.4025126771593,0.138353483558913,0.0742405595850758,164.810855245279,364.61948312901,"NL","convex",6132.8,0,455.7,136.78,1.479,13.622,"hu4_54"
"7815",10.3632001876831,11.7943499634516,8.88613033196158,38.0141010691327,28.6406845311056,0.0814594664747439,0.273048886328495,144.787959875828,160.533846847198,"NL","convex",1309.2,0,390.3,11.248,1.101,6.028,"hu4_1"
"8803",2.66304612159729,3.26250578765337,2.84609010763161,11.7255232571698,10.2289154168946,0.0212415265622943,0.0792493565244662,153.590928509094,191.871614576541,"NL","concave",1485.5,0.809,286.7,14.262,1.11,6.894,"hu4_29"
"778",10.9389028549194,17.8017778868267,14.413229817862,265.53006494236,214.98672064649,0.00833199914515306,0.129140770618518,2136.55541445686,2200.31050785983,"NL","convex",60810.3,179.772,392.4,4640.117,2.518,2.112,"hu4_26"
"4215",3.65728425979614,4.77436426024116,9.07602504079336,2.897767850625,5.50863154571076,0.0290360388525825,0.0181359680732173,164.42891141181,416.63123978621,"NL","concave",6566.9,0,409.2,165.208,1.441,5.442,"hu4_25"
"2013",9.14355379457482,29.9618046687492,41.7900185242145,0.934807025954422,1.30384679304539,0.119617187143909,0.00367843195828667,250.480766051644,462.927965718377,"NL","convex",5202.2,0,431,131.938,1.278,17.36,"hu4_32"
"127906",9.75312404754648,36.9107125242545,25.6693327432369,11.7704041770891,8.18565670184631,0.202435856826747,0.0669806707497978,182.332878684848,182.82945060539,"NL","convex",1608.8,0,389.9,15.499,1.153,58.588,"hu4_11"
"37",3.04785126485827,24.007681142569,22.784919747319,4.29160165233145,4.07302140740487,0.0511045741062424,0.0093021129561633,469.775583936165,584.355054139421,"NL","convex",8734.1,0,182.5,219.993,1.661,32.761,"hu4_7"
"5590",3.04785126485827,12.7168383524021,8.9969112800204,3.10118653839425,2.19402805756796,0.0785175400041358,0.0197225423314945,161.96175213503,167.453430622097,"NL","convex",3375.7,0.045,332.8,25.074,1.902,3.547,"hu4_9"
"5887",3.04785126485827,9.94796218005874,7.48126202460891,2.61312674000347,1.96517492644534,0.0962341119677707,0.0261036055784591,103.372514970475,121.083999123508,"Res","convex",4270.2,0,282.8,24.8,2.419,130.257,"hu4_9"
"2067",3.34883546829224,3.3068036076422,3.40597873523211,17.5591123359411,18.0857318189542,0.00842626810434807,0.0463619148377576,392.439875718629,531.951289346692,"NL","concave",3988.1,0,309.2,110.089,1.072,8.393,"hu4_25"
"94087",3.04736185073853,2.83140418094107,1.96847301934105,6.16086922316785,4.2832121684103,0.0164254382640709,0.0369916041988888,172.379216640721,174.070990574309,"NL","concave",2251.1,0,346.8,24.286,1.289,3.508,"hu4_53"
"96156",16.1552333831787,15.8842788776244,11.3240888510881,20.2531644083469,14.4387186250483,0.120237244232699,0.159352633645218,132.107808849004,141.775248353364,"NL","convex",2854.7,0,309.8,29.803,1.475,7.488,"hu4_55"
"5631",15.2392563242914,45.0303828545859,39.8043247170547,11.032811336493,9.75238443781181,0.596763742433416,0.151967461646794,75.4576386812075,107.190067863141,"NL","convex",1566,0,287.8,9.642,1.423,9.813,"hu4_7"
"5960",15.2392563242914,49.7419303086816,34.3498462385544,17.2831001154962,11.9350380616255,0.692813076186747,0.250330369111399,71.7970431251989,85.6441867633046,"NL","convex",2023.3,0,434.6,8.429,1.966,24.64,"hu4_9"
"5629",54.8613227674489,240.595411462799,202.622544168009,78.9622984456329,66.4997794726507,0.198859242916552,0.0677198280042785,1209.87794147321,1305.58032861091,"NL","convex",37916,18.587,179.1,1801.265,2.52,12.705,"hu4_9"
"2519",16.7631819567205,37.8098031611863,25.4375738432095,0.240538458895642,0.161828793030345,0.254550128517435,0.0014796425398669,148.535784999993,149.012077649781,"NL","convex",1877.2,0,219,20.524,1.169,107.155,"hu4_31"
"3198",5.63602876663208,7.15259215286103,7.18077595190767,13.6256127377721,13.6793025781938,0.0386026718329181,0.0763301310225527,185.287489524539,257.352895189207,"Res","convex",8731.2,0,352.6,90.737,2.586,9.647,"hu4_53"
"6288",10.667479427004,28.5440566297146,33.7256566572081,13.8937891218895,16.4159274090252,0.242096418258207,0.122438891431355,117.903671748134,198.566465842823,"NL","convex",1804.8,0,144.6,18.766,1.175,3.203,"hu4_8"
"487",4.57177689728741,17.4171295939781,25.20073182854,0.895719344539157,1.29601050928457,0.0683751887791463,0.00345395168677923,254.72879716992,487.092472570104,"Res","convex",5552.3,2.326,289.4,127.775,1.386,2.042,"hu4_30"
"5656",4.57177689728741,19.9387623912528,17.9380172087825,24.4697969023105,22.0143873183234,0.124851755427777,0.159265371731218,159.699495797532,204.063434946528,"Res","convex",4802.7,0,355.8,38.742,2.177,4.201,"hu4_7"
"5908",4.57177689728741,26.5888752768199,21.8926746321252,23.3441937052581,19.2210776882341,0.114142109493494,0.10409321348543,232.945364290253,264.632561392587,"NL","convex",3660.9,1.672,398.9,46.946,1.507,4.363,"hu4_7"
"6043",4.57177689728741,16.0512388312795,10.2667332744416,21.7420016446488,13.9066731287485,0.138036494052946,0.194393038274639,116.282573977305,116.851252456332,"NL","convex",963.4,0,221.5,6.303,1.083,9.89,"hu4_7"
"6051",4.57177689728741,18.9527417279534,14.0253620615416,8.71731962130262,6.45096976732521,0.0728200588423362,0.0346534077996898,260.268146294529,265.640751188215,"NL","convex",3836.1,0,193.4,56.357,1.441,26.113,"hu4_9"
"6117",4.57177689728741,19.0945155360529,12.4523394210828,10.3215360400512,6.7311092483588,0.149734797306976,0.0840333242165382,127.522231835708,127.908180260169,"NL","concave",1571.1,0,197.6,12.528,1.252,12.508,"hu4_9"
"1113",46.3270263671875,60.0222921297229,56.2814416503733,42.011633673781,39.3932858168354,0.209607789182883,0.152487428916858,286.355255993628,361.16891947421,"NL","convex",5262.3,0.054,418.7,97.696,1.502,1.768,"hu4_26"
"35744",2.12483358383179,2.18729550736558,1.89545431066471,13.76547731219,11.9288103605047,0.00549046928658948,0.0357566139063869,398.380428556092,457.719743141845,"NL","convex",4949.2,0,403,120.004,1.274,4.566,"hu4_53"
"6599",7.92441328863151,10.6450331747639,29.9001460434739,2.52431953957948,7.09039809032774,0.208675143133165,0.0512961307771948,51.0124637507535,203.573978477314,"Res","convex",3838.4,0,95.7,45.163,1.611,10.737,"hu4_7"
"90448",7.92441328863151,25.4462126468076,17.3168178774849,34.2384512903449,23.3001678336766,0.211410843820279,0.295849990365485,120.363800583661,126.332651811689,"NL","concave",1034.3,0,359.7,6.945,1.107,6.663,"hu4_11"
"101661",7.92441328863151,65.1827886681009,55.8814117533606,101.442475905459,86.9669567869758,0.103160355016626,0.166885983610726,631.858902168334,704.978511832825,"NL","concave",15163.1,0,272.2,386.027,2.177,13.05,"hu4_11"
"2545",11.2761116027832,19.3757118261104,17.611474311378,17.875947155492,16.2482693253235,0.0287055964317211,0.0273576515293369,674.980290766552,795.372679245045,"Res","convex",13917.4,1.647,277.3,409.514,1.94,5.245,"hu4_25"
"3658",10.3224630355835,11.981720017685,19.6422989589724,21.9521932751616,35.9874494212376,0.042629454386095,0.0810817330054481,281.066698840818,603.1312662476,"NL","concave",6078.5,0,271.9,191.162,1.24,1.301,"hu4_29"
"3840",30.4785126485827,122.282193393599,129.480266956177,45.707819281745,48.3983847389414,0.566493099900635,0.220176776504894,215.858222130239,310.89902714852,"Res","convex",6544.1,0,380,103.57,1.814,13.782,"hu4_31"
"5652",30.4785126485827,82.6557972500097,98.5611059535728,54.1904305444489,64.6181991373935,0.319498321343311,0.217802593051035,258.704950005648,411.482837156018,"NL","convex",4874,0,450.8,95.694,1.406,1.958,"hu4_7"
"2692",7.61962816214569,40.1087292016749,28.454201151729,15.1312210603026,10.7344913760855,0.228698462518398,0.0895895251321275,175.378219687193,179.828742582962,"Res","convex",5630.2,0.525,525.7,53.347,2.175,3.799,"hu4_32"
"5938",7.61962816214569,36.4788374680422,30.9603447902011,10.143450625059,8.60895660365631,0.103846853065185,0.0298476042527154,351.275328922527,398.454116378731,"Res","convex",13301.6,0,439.9,148.843,3.076,25.694,"hu4_7"
"100584",7.61962816214569,24.5950307051353,19.9352934716417,27.0537040138285,21.9281502624022,0.302388073131567,0.345972115538897,81.3359814440636,106.215828316131,"NL","convex",914.1,0,326.6,5.649,1.085,9.297,"hu4_9"
"1682",6.38356256484985,7.50818647132083,8.09798245642315,15.2408332359121,16.4380573973644,0.0491361621441133,0.103602071975415,152.803681518711,230.658982170715,"NL","convex",6496.4,0,413,69.676,2.195,48.709,"hu4_28"
"4771",6.7052727826882,31.7320654478276,14.591383598018,9.13699034749502,4.20147031748967,0.634036452099107,0.189803303343772,50.0476989024403,52.2094507974119,"Res","convex",1407.6,0,374.7,4.014,1.982,60.638,"hu4_61"
"5040",6.7052727826882,30.3550066281225,81.9693846976113,31.1525532540568,84.1230461016885,0.0559337780016043,0.0595380116231314,542.695446519844,1867.5679930059,"NL","concave",33174,0,427.6,2211.018,1.99,1.627,"hu4_61"
"5233",6.09570252971655,24.3762791551285,35.1309283578821,7.80585505293421,11.249745414035,0.598126223047462,0.19913732651866,40.7544063708342,97.1655615861455,"Res","convex",2961.5,0,252.5,15.322,2.134,14.773,"hu4_57"
"4314",4.87656202377324,14.2748861336043,25.9430445837465,9.8196644063312,17.8461662745716,0.112697544020077,0.0804793970623888,126.665458930154,312.957991042047,"Res","convex",18840.7,0,279.3,208.445,3.681,50.229,"hu4_57"
"125049",12.7983360290527,11.3769687894712,11.4227722003508,22.2959936788921,22.3857568291951,0.0583057901216621,0.118717604945685,195.12588313668,269.80449387472,"NL","convex",2693.2,0,285.7,43.198,1.156,7.619,"hu4_25"
"5027",3.04785126485827,20.1749671006373,15.173286752196,16.136253210722,12.1358312928597,0.048898719329767,0.0404987423517761,412.586819801553,413.764784968414,"NL","concave",6330.3,1.736,386.3,149.119,1.462,0.782,"hu4_56"
"1037",24.3828101188662,71.2691067270048,69.9685977481606,23.8809414244548,23.4451652491659,0.582506142529475,0.20293913142478,122.349107629193,174.415251769294,"NL","convex",1959.8,0,376.9,19.6,1.249,19.956,"hu4_30"
"2704",24.3828101188662,165.629054415887,124.258829904256,75.7793843150701,56.8514845361111,0.456088856346384,0.216973966601091,363.150846838708,366.12243636627,"NL","convex",7141.4,0,268.7,98.905,2.026,3.605,"hu4_39"
"1511",18.2871075891496,76.0779481026993,59.9774103842466,2.35280744210005,1.85487780663392,0.373541137810497,0.0118174554085258,203.666853264485,225.319629839453,"NL","convex",3681.4,0,221.3,39.735,1.647,46.776,"hu4_24"
"1438",12.1914050594331,63.7497972380246,155.543479137117,7.04918158112811,17.1993367148148,0.445976072333491,0.0511189603236528,142.944434001728,462.180710773981,"Res","convex",17088.9,0,175.8,262.96,2.973,74.547,"hu4_30"
"1509",12.1914050594331,56.0210121498468,63.0734508050342,8.01104690467258,9.01955094076373,0.207422492265271,0.0306651338114752,270.08166538758,405.938989658025,"NL","convex",7599.3,0,248,133.648,1.854,3.04,"hu4_37"
"2116",12.1914050594331,53.8646809104754,72.3075307600818,13.230124125486,17.7600162294331,0.202667333600817,0.0516024664921228,265.778800921957,472.259542302889,"NL","convex",19721.7,0.481,293.9,218.983,3.76,11.716,"hu4_41"
"1657",10.667479427004,34.4033790043146,25.0322280080904,7.96644466087011,5.79646142141228,0.318625403737181,0.076583245165467,107.974375554475,122.119707430079,"NL","convex",1219.9,0,210.8,8.334,1.192,55.625,"hu4_37"
"1126",9.14355379457482,48.7252727788665,34.8398885476893,0.0450496441179957,0.0322117145922842,0.213850507496864,0,227.847356310721,228.280443015695,"NL","concave",2440.1,0,259.3,32.021,1.216,20.456,"hu4_37"
"80500",7.61962795257568,9.46104742450206,7.11005503261913,0.382321407418868,0.287317685339646,0.0250617471730264,0.000848257702631273,377.509491225131,380.289745030021,"NL","convex",5352.9,0,278.4,88.596,1.604,3.449,"hu4_25"
"2373",7.61962816214569,30.7723382109881,31.3887940382435,26.7468434489497,27.2826573800115,0.112404154084639,0.101477538614306,273.7651331624,374.686729494517,"NL","convex",4639.3,0,256.7,73.679,1.525,2.853,"hu4_37"
"501",6.09570252971655,31.3723591724361,29.2578046114167,23.027837210484,21.4757187377801,0.147127717388269,0.112191494606444,213.232147751227,273.515173871776,"NL","convex",2762,0,385.9,42.761,1.192,30.621,"hu4_30"
"1759",6.09570252971655,28.204371745766,25.3298847712262,20.8842688655173,18.755820149558,0.123990007687282,0.0953473337633363,227.47294134299,280.348690552149,"NL","convex",5002.6,0,276.4,67.942,1.712,1.921,"hu4_37"
"1778",6.09570252971655,29.3640590398818,21.1209603104983,0.181916815425967,0.130849002626156,0.129148679492671,0.000626946059326481,227.366312650128,229.064323641519,"NL","convex",2201.1,0,221.3,24.273,1.26,63.947,"hu4_24"
"2136",6.09570252971655,21.5842352836636,22.6960909749638,2.06270037541165,2.16895501550929,0.146580071681192,0.0143732868751685,147.25218125564,218.112215592424,"NL","convex",2548.7,0,252.2,28.248,1.353,4.684,"hu4_37"
"2974",6.09570252971655,26.4649908622896,18.0124484380587,2.28463551848304,1.55495536312733,0.166726566775732,0.0147739953482526,158.732896466874,159.211567018137,"NL","convex",1682.5,0,279.1,16.299,1.176,7.205,"hu4_37"
"448",4.57177689728741,16.5682196257886,14.2938217661441,44.6850076214423,38.5508853084921,0.0747444619579139,0.209601389310759,221.664845686061,263.920182738847,"NL","convex",2727.6,0,252.9,41.465,1.195,2.266,"hu4_31"
"1323",4.57177689728741,11.3009799757995,8.675304191004,29.3661985354099,22.5432401237464,0.0920817271968655,0.248829222661531,122.727715039908,141.815374895444,"Res","convex",3894.5,0.104,302.8,21.011,2.397,8.157,"hu4_40"
"1400",4.57177689728741,15.5416488337022,16.9200958506092,2.03300044890262,2.21331486947321,0.115677734919321,0.0155429477584931,134.352983696834,207.328938387133,"NL","convex",1954.7,0,269.3,20.927,1.205,33.7,"hu4_37"
"1107",3.65742151782993,19.7668956370034,17.2451157280065,0.336183485484623,0.293294567821465,0.0439000872262399,0.000571287467685564,450.270076574891,517.625369372652,"NL","convex",5281,0,181,143.018,1.246,7.009,"hu4_31"
"2093",3.04785126485827,17.6284594381639,12.9743182020907,19.4316192370084,14.301420498323,0.11344012382201,0.129935967568475,155.398802859413,167.185086491175,"Res","convex",9197.3,4.429,269.8,46.171,3.818,6.229,"hu4_39"
"2827",3.04785126485827,17.5065856897706,15.2355933269097,21.0576302805258,18.3259886917855,0.0646904566594489,0.0807790306219611,270.620839514719,319.646625094979,"Res","convex",21469.9,7.163,286.8,202.488,4.256,4.869,"hu4_37"
"7823",13.1063995361328,19.8501145344821,16.7420623418278,16.1799630922833,13.6465686537434,0.0588027182398314,0.0496789038845947,337.571376437427,381.566257159679,"NL","convex",6208.3,3.449,49.8,144.774,1.456,1.719,"hu4_3"
"8425",14.0207996368408,11.4159981802223,12.7950976631369,15.5007196951686,17.3732703192082,0.0709516925744448,0.100060763452221,160.898179676888,250.201689040075,"NL","convex",2892.4,1.002,135.8,46.64,1.195,10.118,"hu4_8"
"7644",8.53439998626709,8.93060420128494,14.7779076563411,29.3283015953641,48.5309753881211,0.0791479912049696,0.270315403755281,112.834249679911,258.227266941929,"NL","convex",2427.7,0,69.1,31.082,1.228,9.633,"hu4_3"
"7727",16.4591999053955,32.5803855437885,27.8083867808062,48.5629318321981,41.4499941931215,0.0596259097774193,0.0922936398351656,546.413223134197,610.194913451188,"Res","convex",15901,0.467,96.7,367.678,2.339,8.489,"hu4_3"
"8505",7.31519985198975,12.6854801748338,7.9408519584219,2.7189424041966,1.70200251134631,0.134141150017261,0.0297175854138316,94.5681483512065,97.7479510022406,"NL","convex",1351.7,0,485.7,7.115,1.429,3.336,"hu4_2"
"80909",7.31519985198975,8.72840794601818,5.19385622072685,2.81609769230598,1.67572443999141,0.128480357247412,0.0429366624980094,67.9357384507428,74.1225178303501,"NL","convex",945.8,0,77,4.72,1.228,7.237,"hu4_2"
"7920",20.4216003417969,25.6893385248616,25.6884682514623,43.3564222082642,43.3549534300431,0.102971420285964,0.180666714856195,249.480277668495,337.211130460992,"Res","convex",5539.1,0,65.3,92.656,1.623,2.706,"hu4_2"
"7973",14.0207996368408,19.5633082370881,20.0811854502802,29.1917462519099,29.9645061560089,0.112116243899538,0.173911401423124,174.491291865056,248.660081971032,"Res","convex",8008.5,1.387,102.8,76.292,2.586,9.082,"hu4_6"
"8423",12.4968004226685,16.0856853861675,13.4940780658041,49.7637469568794,41.7461780559569,0.0206491912649441,0.0662804735867668,778.998323942883,845.677187392002,"NL","convex",8468.4,1.316,247.6,372.05,1.238,17.679,"hu4_6"
"8382",25.9080009460449,24.1995977074756,49.7313547495687,22.5382389458929,46.3171813844861,0.074609074149909,0.0721142828708764,324.351936854924,862.122508465745,"Res","convex",15101,0.051,60.8,562.394,1.796,4.135,"hu4_3"
"6767",10.3626943005181,46.6117685102664,67.4355639968079,4.36097035226124,6.30923272549338,0.24392408085485,0.0235460756381685,191.09129507391,371.177818800448,"NL","concave",4680.6,0,162.8,86.447,1.42,20.227,"hu4_11"
"31060",12.1914050594331,62.5068552628268,45.4174329178628,7.82822845784889,5.68798477151189,0.388735850245314,0.0504636184332669,160.795190933333,170.283747163939,"NL","convex",4217.9,0.694,19.5,37.37,1.946,27.749,"hu4_10"
"88890",15.3916492462158,14.9154755245134,15.354501014446,0.261712959836685,0.269416278462041,0.0608877963119553,0.000906140612160472,244.966584898142,340.615621366138,"NL","convex",2968.3,0,397,62.067,1.063,8.067,"hu4_25"
"4649",6.09570252971655,18.9325263729234,46.3833105384466,2.18702287284991,5.35804673227132,0.157495696535275,0.0187293705194194,120.20980121627,393.886468121814,"NL","convex",3859.8,0,368.5,96.584,1.108,1.662,"hu4_56"
"5669",6.09570252971655,23.141634304863,17.6393340429152,8.00137355193774,6.09891674137799,0.0992761705232555,0.0355191058269823,233.103615730646,246.85918838949,"Res","convex",2524.9,0,338.8,32.989,1.24,10.084,"hu4_7"
"6293",6.09570252971655,33.8198255093176,26.3416961714165,21.6460936228087,16.8597801119042,0.0871395567729317,0.0578410929367609,388.111057271559,403.687737311286,"Res","convex",7152.5,0,348.9,117.703,1.86,3.751,"hu4_7"
